ProductID,ProductName,Category,Brand,Cost_Price
PROD-4631,Vital Proteins Collagen Peptides,Health & Personal Care,Vital Proteins,19.97
PROD-4281,Samsung Galaxy S23,Electronics,Samsung,687.93
PROD-9757,Blue Diamond Almonds,Grocery & Gourmet Food,Blue Diamond,12.63
PROD-4549,Project Hail Mary,Books & Media,Andy Weir,14.8
PROD-8989,Philips Sonicare ProtectiveClean 5100,Health & Personal Care,Philips,76.53
PROD-3329,Hasbro Connect 4,Toys & Games,Hasbro,7.5
PROD-9308,Vital Proteins Collagen Peptides,Health & Personal Care,Vital Proteins,21.23
PROD-2540,Herman Miller Aeron Chair,Office Products,Herman Miller,1121.38
PROD-7931,Samsung 980 Pro SSD 1TB,Electronics,Samsung,103.68
PROD-5745,Gorilla Glue 2-Pack,Tools & Home Improvement,Gorilla,5.55
PROD-3386,Theragun Pro G4,Sports & Fitness,Therabody,440.57
PROD-4350,Instant Pot Duo 7-in-1,Home & Kitchen,Instant Pot,66.47
PROD-2470,Anker 737 Power Bank,Electronics,Anker,124.58
PROD-5583,Keurig K-Classic Coffee Maker,Home & Kitchen,Keurig,98.92
PROD-8394,Logitech MX Master 3S Mouse,Electronics,Logitech,83.58
PROD-8554,Philips Hue White & Color Ambiance,Tools & Home Improvement,Philips,56.5
PROD-8743,Wyze Cam v3,Electronics,Wyze,28.79
PROD-2585,Keurig K-Classic Coffee Maker,Home & Kitchen,Keurig,99.46
PROD-2879,Iron Gym Total Upper Body Workout Bar,Sports & Fitness,Iron Gym,24.18
PROD-2607,Bowflex SelectTech 552 Dumbbells,Sports & Fitness,Bowflex,316.32
PROD-9759,HP OfficeJet Pro 8025e,Office Products,HP,144.87
PROD-7853,Nest Learning Thermostat,Tools & Home Improvement,Google,193.19
PROD-9884,LEGO Star Wars Millennium Falcon,Toys & Games,LEGO,145.85
PROD-8575,Laptop Stand Adjustable,Office Products,Nulaxy,20.15
PROD-4333,Manduka PRO Yoga Mat,Sports & Fitness,Manduka,84.42
PROD-9117,Exploding Kittens Card Game,Toys & Games,Exploding Kittens,16.55
PROD-3589,Gorilla Glue 2-Pack,Tools & Home Improvement,Gorilla,5.19
PROD-1143,Quaker Oats Old Fashioned 2-Pack,Grocery & Gourmet Food,Quaker,11.36
PROD-6608,Blue Yeti USB Microphone,Office Products,Blue,97.1
PROD-7907,Philips Hue White & Color Ambiance,Tools & Home Improvement,Philips,71.98
PROD-6343,iRobot Roomba j7+,Home & Kitchen,iRobot,577.99
PROD-6763,Steelcase Series 1 Chair,Office Products,Steelcase,427.26
PROD-1374,Milwaukee M18 Fuel Impact Driver,Tools & Home Improvement,Milwaukee,137.02
PROD-4349,Dell XPS 13 Laptop,Electronics,Dell,986.93
PROD-3501,Philips Sonicare ProtectiveClean 5100,Health & Personal Care,Philips,74.01
PROD-5162,Cuisinart 14-Cup Food Processor,Home & Kitchen,Cuisinart,164.66
PROD-6946,Black+Decker 20V Max Pivot Vac,Tools & Home Improvement,Black+Decker,60.9
PROD-2784,Where the Crawdads Sing,Books & Media,Delia Owens,10.2
PROD-8147,Bowflex SelectTech 552 Dumbbells,Sports & Fitness,Bowflex,319.49
PROD-4940,Becoming,Books & Media,Michelle Obama,14.09
PROD-8262,Milwaukee M18 Fuel Impact Driver,Tools & Home Improvement,Milwaukee,149.82
PROD-8579,Bowflex SelectTech 552 Dumbbells,Sports & Fitness,Bowflex,373.09
PROD-2285,Where the Crawdads Sing,Books & Media,Delia Owens,10.16
PROD-8978,August Wi-Fi Smart Lock,Tools & Home Improvement,August,169.67
PROD-4455,Post-it Super Sticky Notes,Office Products,3M,11.96
PROD-4770,Vicks DayQuil/NyQuil Combo Pack,Health & Personal Care,Vicks,12.66
PROD-7381,Ninja Professional Blender,Home & Kitchen,Ninja,66.24
PROD-9351,iRobot Roomba j7+,Home & Kitchen,iRobot,549.73
PROD-3043,The Psychology of Money,Books & Media,Morgan Housel,11.31
PROD-3269,Shark NV352 Navigator Lift-Away,Home & Kitchen,Shark,134.92
PROD-3560,Mattel Games UNO,Toys & Games,Mattel,4.65
PROD-4169,The Seven Husbands of Evelyn Hugo,Books & Media,Taylor Jenkins Reid,10.18
PROD-3995,Gorilla Glue 2-Pack,Tools & Home Improvement,Gorilla,6.38
PROD-7935,Wyze Cam v3,Electronics,Wyze,30.73
PROD-4678,The Psychology of Money,Books & Media,Morgan Housel,12.56
PROD-6054,Steelcase Series 1 Chair,Office Products,Steelcase,400.16
PROD-5723,Peloton Bike+,Sports & Fitness,Peloton,1944.38
PROD-7969,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,32.21
PROD-9386,BIC Round Stic Xtra Life Ball Pen,Office Products,BIC,4.73
PROD-2374,Laptop Stand Adjustable,Office Products,Nulaxy,23.28
PROD-9113,Huy Fong Sriracha Hot Chili Sauce,Grocery & Gourmet Food,Huy Fong,7.65
PROD-1735,Gaiam Yoga Mat,Sports & Fitness,Gaiam,23.25
PROD-4044,TRX All-in-One Suspension Trainer,Sports & Fitness,TRX,146.86
PROD-5885,TRX All-in-One Suspension Trainer,Sports & Fitness,TRX,153.08
PROD-3458,Tostitos Scoops Tortilla Chips,Grocery & Gourmet Food,Tostitos,4.58
PROD-7475,Quaker Oats Old Fashioned 2-Pack,Grocery & Gourmet Food,Quaker,12.06
PROD-1611,Nike Air Force 1,Clothing & Fashion,Nike,49.04
PROD-7165,Neutrogena Hydro Boost Water Gel,Health & Personal Care,Neutrogena,15.84
PROD-2427,Shark NV352 Navigator Lift-Away,Home & Kitchen,Shark,131.4
PROD-1871,Ninja Professional Blender,Home & Kitchen,Ninja,66.63
PROD-3435,Garmin Forerunner 245,Sports & Fitness,Garmin,225.98
PROD-5958,Garmin Forerunner 245,Sports & Fitness,Garmin,217.98
PROD-9378,Bowflex SelectTech 552 Dumbbells,Sports & Fitness,Bowflex,308.13
PROD-5989,Where the Crawdads Sing,Books & Media,Delia Owens,9.88
PROD-7124,Bowflex SelectTech 552 Dumbbells,Sports & Fitness,Bowflex,354.38
PROD-4911,The Psychology of Money,Books & Media,Morgan Housel,10.91
PROD-6286,Gorilla Glue 2-Pack,Tools & Home Improvement,Gorilla,5.32
PROD-4666,Kindle Paperwhite,Electronics,Amazon,119.22
PROD-7385,MacBook Air M2,Electronics,Apple,952.45
PROD-9668,Clif Bar Energy Bars 12-Pack,Grocery & Gourmet Food,Clif Bar,13.64
PROD-9845,Quaker Oats Old Fashioned 2-Pack,Grocery & Gourmet Food,Quaker,11.92
PROD-3026,Gorilla Glue 2-Pack,Tools & Home Improvement,Gorilla,6.29
PROD-4172,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,33.08
PROD-8136,Laptop Stand Adjustable,Office Products,Nulaxy,23.6
PROD-1748,Nerf Elite 2.0 Commander RD-6,Toys & Games,Nerf,10.32
PROD-4897,Milwaukee M18 Fuel Impact Driver,Tools & Home Improvement,Milwaukee,152.43
PROD-1637,Ticket to Ride Board Game,Toys & Games,Days of Wonder,35.46
PROD-5395,iPhone 15 Pro,Electronics,Apple,903.74
PROD-2755,Waterpik Aquarius Water Flosser,Health & Personal Care,Waterpik,57.72
PROD-8775,Garmin Forerunner 245,Sports & Fitness,Garmin,228.33
PROD-4490,Post-it Super Sticky Notes,Office Products,3M,11.8
PROD-5509,Resistance Band Set,Sports & Fitness,FitBeast,19.91
PROD-2774,Laptop Stand Adjustable,Office Products,Nulaxy,24.67
PROD-1847,Keurig K-Classic Coffee Maker,Home & Kitchen,Keurig,104.38
PROD-2537,Lavazza Super Crema Whole Bean Coffee,Grocery & Gourmet Food,Lavazza,22.92
PROD-5740,Kind Bars Dark Chocolate Nuts & Sea Salt,Grocery & Gourmet Food,KIND,15.9
PROD-3376,Shark NV352 Navigator Lift-Away,Home & Kitchen,Shark,147.78
PROD-5687,Resistance Band Set,Sports & Fitness,FitBeast,18.9
PROD-6239,Lindt Excellence Dark Chocolate Bar,Grocery & Gourmet Food,Lindt,3.76
PROD-3852,MacBook Air M2,Electronics,Apple,959.82
PROD-5586,Epson EcoTank ET-2800,Office Products,Epson,181.84
PROD-6029,Huy Fong Sriracha Hot Chili Sauce,Grocery & Gourmet Food,Huy Fong,7.41
PROD-2402,Garmin Forerunner 245,Sports & Fitness,Garmin,227.48
PROD-1667,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,37.7
PROD-5132,Tostitos Scoops Tortilla Chips,Grocery & Gourmet Food,Tostitos,4.77
PROD-7503,Under Armour Tech 2.0 Short Sleeve,Clothing & Fashion,Under Armour,9.9
PROD-3547,LEGO Star Wars Millennium Falcon,Toys & Games,LEGO,121.35
PROD-9120,Milwaukee M18 Fuel Impact Driver,Tools & Home Improvement,Milwaukee,153.89
PROD-9391,Waterpik Aquarius Water Flosser,Health & Personal Care,Waterpik,53.65
PROD-1801,Nerf Elite 2.0 Commander RD-6,Toys & Games,Nerf,10.03
PROD-7301,Carhartt Men's K87 Pocket T-Shirt,Clothing & Fashion,Carhartt,11.4
PROD-7454,HP OfficeJet Pro 8025e,Office Products,HP,147.48
PROD-6161,Post-it Super Sticky Notes,Office Products,3M,11.75
PROD-4014,Ring Video Doorbell,Electronics,Amazon,177.63
PROD-5537,Post-it Super Sticky Notes,Office Products,3M,11.95
PROD-3001,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,34.28
PROD-4026,Wyze Cam v3,Electronics,Wyze,28.84
PROD-7939,Rocketbook Smart Reusable Notebook,Office Products,Rocketbook,23.58
PROD-4022,Nike Air Force 1,Clothing & Fashion,Nike,62.91
PROD-3530,KitchenAid Artisan Series Mixer,Home & Kitchen,KitchenAid,324.8
PROD-2477,HP OfficeJet Pro 8025e,Office Products,HP,136.22
PROD-1126,Aveeno Daily Moisturizing Lotion,Health & Personal Care,Aveeno,8.51
PROD-6435,Theragun Pro G4,Sports & Fitness,Therabody,480.75
PROD-6245,Epson EcoTank ET-2800,Office Products,Epson,199.5
PROD-9787,Steelcase Series 1 Chair,Office Products,Steelcase,397.67
PROD-8350,BIC Round Stic Xtra Life Ball Pen,Office Products,BIC,4.76
PROD-8673,Philips Sonicare ProtectiveClean 5100,Health & Personal Care,Philips,76.43
PROD-7021,Exploding Kittens Card Game,Toys & Games,Exploding Kittens,16.14
PROD-6486,MacBook Air M2,Electronics,Apple,903.81
PROD-9981,Peloton Bike+,Sports & Fitness,Peloton,1773.24
PROD-3421,BIC Round Stic Xtra Life Ball Pen,Office Products,BIC,4.89
PROD-4340,The Seven Husbands of Evelyn Hugo,Books & Media,Taylor Jenkins Reid,11.66
PROD-9585,HP OfficeJet Pro 8025e,Office Products,HP,157.73
PROD-4626,HP OfficeJet Pro 8025e,Office Products,HP,152.59
PROD-1928,Laptop Stand Adjustable,Office Products,Nulaxy,23.15
PROD-7872,Hasbro Connect 4,Toys & Games,Hasbro,8.33
PROD-2800,Lindt Excellence Dark Chocolate Bar,Grocery & Gourmet Food,Lindt,3.87
PROD-8432,August Wi-Fi Smart Lock,Tools & Home Improvement,August,156.7
PROD-3164,Theragun Pro G4,Sports & Fitness,Therabody,458.44
PROD-1246,CeraVe Hydrating Facial Cleanser,Health & Personal Care,CeraVe,11.21
PROD-8295,GoPro HERO11 Black,Electronics,GoPro,423.14
PROD-5131,HP OfficeJet Pro 8025e,Office Products,HP,133.81
PROD-2066,Under Armour Tech 2.0 Short Sleeve,Clothing & Fashion,Under Armour,11.21
PROD-7495,Iron Gym Total Upper Body Workout Bar,Sports & Fitness,Iron Gym,21.85
PROD-8355,TRX All-in-One Suspension Trainer,Sports & Fitness,TRX,155.71
PROD-6086,Iron Gym Total Upper Body Workout Bar,Sports & Fitness,Iron Gym,24.7
PROD-1028,Blue Yeti USB Microphone,Office Products,Blue,89.44
PROD-5786,Garmin Forerunner 245,Sports & Fitness,Garmin,214.9
PROD-2027,Nest Learning Thermostat,Tools & Home Improvement,Google,188.38
PROD-8556,Tostitos Scoops Tortilla Chips,Grocery & Gourmet Food,Tostitos,5.02
PROD-6143,Laptop Stand Adjustable,Office Products,Nulaxy,23.91
PROD-8388,Theragun Pro G4,Sports & Fitness,Therabody,458.01
PROD-2719,Ring Video Doorbell,Electronics,Amazon,170.89
PROD-8876,Vital Proteins Collagen Peptides,Health & Personal Care,Vital Proteins,21.38
PROD-1254,Manduka PRO Yoga Mat,Sports & Fitness,Manduka,95.95
PROD-6394,Herman Miller Aeron Chair,Office Products,Herman Miller,1141.8
PROD-7640,iPad Air,Electronics,Apple,461.74
PROD-3528,Nest Learning Thermostat,Tools & Home Improvement,Google,173.64
PROD-2814,Waterpik Aquarius Water Flosser,Health & Personal Care,Waterpik,50.7
PROD-7951,Where the Crawdads Sing,Books & Media,Delia Owens,9.6
PROD-7406,iRobot Roomba j7+,Home & Kitchen,iRobot,574.7
PROD-1098,Pyr3x Gl4ss M34suring Cup S3t,Home & Kitchen,Pyrex,18.66
PROD-4187,Dell XPS 13 Laptop,Electronics,Dell,977.99
PROD-7923,Barbie Dreamhouse,Toys & Games,Mattel,156.55
PROD-2933,Nest Learning Thermostat,Tools & Home Improvement,Google,190.7
PROD-4332,Mattel Games UNO,Toys & Games,Mattel,4.89
PROD-9497,Under Armour Tech 2.0 Short Sleeve,Clothing & Fashion,Under Armour,15.28
PROD-6948,Gaiam Yoga Mat,Sports & Fitness,Gaiam,22.89
PROD-3546,Braun Series 7 Electric Razor,Health & Personal Care,Braun,113.67
PROD-2656,Cuisinart 14-Cup Food Processor,Home & Kitchen,Cuisinart,185.97
PROD-1363,Epson EcoTank ET-2800,Office Products,Epson,193.37
PROD-2032,Theragun Pro G4,Sports & Fitness,Therabody,418.54
PROD-9313,Bowflex SelectTech 552 Dumbbells,Sports & Fitness,Bowflex,314.44
PROD-5727,Levi's Men's 501 Original Fit Jeans,Clothing & Fashion,Levi's,41.72
PROD-2426,Iron Gym Tot4l Upp3r Body Workout B4r,Sports & Fitness,Iron Gym,22.5
PROD-8299,Under Armour Tech 2.0 Short Sleeve,Clothing & Fashion,Under Armour,10.0
PROD-1158,Columbia Men's Watertight II Jacket,Clothing & Fashion,Columbia,38.39
PROD-4845,Where the Crawdads Sing,Books & Media,Delia Owens,9.02
PROD-1599,Tostitos Scoops Tortilla Chips,Grocery & Gourmet Food,Tostitos,4.82
PROD-2010,Laptop Stand Adjustable,Office Products,Nulaxy,25.05
PROD-1238,Lutron Caseta Smart Dimmer Switch,Tools & Home Improvement,Lutron,46.88
PROD-7989,Shark NV352 Navigator Lift-Away,Home & Kitchen,Shark,139.88
PROD-3111,Neutrogena Hydro Boost Water Gel,Health & Personal Care,Neutrogena,13.74
PROD-1960,Theragun Pro G4,Sports & Fitness,Therabody,472.31
PROD-9406,Peloton Bike+,Sports & Fitness,Peloton,1836.42
PROD-6546,Theragun Pro G4,Sports & Fitness,Therabody,509.78
PROD-5120,Nest Learning Thermostat,Tools & Home Improvement,Google,189.17
PROD-2345,Squishmallows 12-inch Plush,Toys & Games,Kellytoy,16.41
PROD-2224,Bowflex SelectTech 552 Dumbbells,Sports & Fitness,Bowflex,336.62
PROD-5351,DEWALT 20V Max Cordless Drill,Tools & Home Improvement,DEWALT,126.84
PROD-4879,Philips Hue White & Color Ambiance,Tools & Home Improvement,Philips,68.89
PROD-6156,LEGO Star Wars Millennium Falcon,Toys & Games,LEGO,134.73
PROD-7200,Tostitos Scoops Tortilla Chips,Grocery & Gourmet Food,Tostitos,4.76
PROD-2417,St33lc4s3 S3ri3s 1 Ch4ir,Office Products,Steelcase,351.06
PROD-4211,Logitech C920x HD Pro Webcam,Office Products,Logitech,59.84
PROD-7215,Epson EcoTank ET-2800,Office Products,Epson,188.87
PROD-5921,August Wi-Fi Smart Lock,Tools & Home Improvement,August,180.06
PROD-9908,Iron Gym Total Upper Body Workout Bar,Sports & Fitness,Iron Gym,22.85
PROD-2043,Epson EcoTank ET-2800,Office Products,Epson,197.06
PROD-7566,Philips Hue White & Color Ambiance,Tools & Home Improvement,Philips,63.27
PROD-7505,Garmin Forerunner 245,Sports & Fitness,Garmin,240.44
PROD-9394,Dune,Books & Media,Frank Herbert,8.21
PROD-3737,TRX All-in-One Suspension Trainer,Sports & Fitness,TRX,153.13
PROD-1539,Kind Bars Dark Chocolate Nuts & Sea Salt,Grocery & Gourmet Food,KIND,16.15
PROD-7050,Ray-Ban Classic Wayfarer Sunglasses,Clothing & Fashion,Ray-Ban,59.57
PROD-4982,Shark NV352 Navigator Lift-Away,Home & Kitchen,Shark,153.88
PROD-2450,Samsung 980 Pro SSD 1TB,Electronics,Samsung,110.97
PROD-2472,Gorilla Glue 2-Pack,Tools & Home Improvement,Gorilla,6.0
PROD-8095,The Midnight Library,Books & Media,Matt Haig,11.69
PROD-6036,LEGO Star Wars Millennium Falcon,Toys & Games,LEGO,138.43
PROD-2892,Bose QuietComfort 45,Electronics,Bose,281.12
PROD-8630,Braun Series 7 Electric Razor,Health & Personal Care,Braun,120.16
PROD-2085,Shark NV352 Navigator Lift-Away,Home & Kitchen,Shark,138.82
PROD-4862,Resistance Band Set,Sports & Fitness,FitBeast,19.84
PROD-3973,Quest Nutrition High Protein Bars,Health & Personal Care,Quest,20.16
PROD-2399,Bowflex SelectTech 552 Dumbbells,Sports & Fitness,Bowflex,310.06
PROD-6314,Adidas Essentials Track Jacket,Clothing & Fashion,Adidas,30.41
PROD-3648,Nike Air Force 1,Clothing & Fashion,Nike,71.62
PROD-4986,Shark NV352 Navigator Lift-Away,Home & Kitchen,Shark,140.66
PROD-9604,Under Armour Tech 2.0 Short Sleeve,Clothing & Fashion,Under Armour,14.8
PROD-7568,Herman Miller Aeron Chair,Office Products,Herman Miller,988.43
PROD-8590,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,32.36
PROD-8313,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,38.75
PROD-1517,Vicks DayQuil/NyQuil Combo Pack,Health & Personal Care,Vicks,14.93
PROD-9149,Samsung 980 Pro SSD 1TB,Electronics,Samsung,106.95
PROD-9330,Manduka PRO Yoga Mat,Sports & Fitness,Manduka,89.78
PROD-6880,Quest Nutrition High Protein Bars,Health & Personal Care,Quest,19.66
PROD-2592,Braun Series 7 Electric Razor,Health & Personal Care,Braun,110.82
PROD-7527,Ticket to Ride Board Game,Toys & Games,Days of Wonder,34.79
PROD-4486,Dell XPS 13 Laptop,Electronics,Dell,1098.21
PROD-5069,Pyrex Glass Measuring Cup Set,Home & Kitchen,Pyrex,17.99
PROD-4201,Lindt Excellence Dark Chocolate Bar,Grocery & Gourmet Food,Lindt,3.89
PROD-5759,Levi's Men's 501 Original Fit Jeans,Clothing & Fashion,Levi's,40.14
PROD-6297,Nerf Elite 2.0 Commander RD-6,Toys & Games,Nerf,9.62
PROD-8131,Cuisinart 14-Cup Food Processor,Home & Kitchen,Cuisinart,166.61
PROD-1114,Catan Board Game,Toys & Games,Catan Studio,39.79
PROD-6166,Exploding Kittens Card Game,Toys & Games,Exploding Kittens,14.39
PROD-5758,Black+Decker 20V Max Pivot Vac,Tools & Home Improvement,Black+Decker,57.55
PROD-6209,G4i4m Yog4 M4t,Sports & Fitness,Gaiam,21.48
PROD-6109,GoPro HERO11 Black,Electronics,GoPro,400.99
PROD-4688,Rocketbook Smart Reusable Notebook,Office Products,Rocketbook,24.4
PROD-8817,The Midnight Library,Books & Media,Matt Haig,11.24
PROD-8911,Laptop Stand Adjustable,Office Products,Nulaxy,23.05
PROD-1785,Steelcase Series 1 Chair,Office Products,Steelcase,400.68
PROD-4458,August Wi-Fi Smart Lock,Tools & Home Improvement,August,166.06
PROD-8329,Rocketbook Smart Reusable Notebook,Office Products,Rocketbook,24.31
PROD-9895,Where the Crawdads Sing,Books & Media,Delia Owens,9.29
PROD-3525,Gorilla Glue 2-Pack,Tools & Home Improvement,Gorilla,6.12
PROD-8265,Carhartt Men's K87 Pocket T-Shirt,Clothing & Fashion,Carhartt,7.48
PROD-2848,TRX All-in-One Suspension Trainer,Sports & Fitness,TRX,156.5
PROD-8204,Huy Fong Sriracha Hot Chili Sauce,Grocery & Gourmet Food,Huy Fong,7.31
PROD-5482,Garmin Forerunner 245,Sports & Fitness,Garmin,223.55
PROD-7747,Aveeno Daily Moisturizing Lotion,Health & Personal Care,Aveeno,9.25
PROD-5261,Black+Decker 20V Max Pivot Vac,Tools & Home Improvement,Black+Decker,53.23
PROD-6705,Quest Nutrition High Protein Bars,Health & Personal Care,Quest,21.24
PROD-1577,Peloton Bike+,Sports & Fitness,Peloton,1912.97
PROD-6827,Atomic Habits,Books & Media,James Clear,12.97
PROD-6057,Becoming,Books & Media,Michelle Obama,16.28
PROD-9362,Crocs Classic Clogs,Clothing & Fashion,Crocs,19.73
PROD-4121,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,33.96
PROD-9553,Barbie Dreamhouse,Toys & Games,Mattel,153.88
PROD-5045,Hasbro Connect 4,Toys & Games,Hasbro,7.86
PROD-3406,Vicks DayQuil/NyQuil Combo Pack,Health & Personal Care,Vicks,15.3
PROD-3352,Iron Gym Total Upper Body Workout Bar,Sports & Fitness,Iron Gym,24.59
PROD-9848,Dell XPS 13 Laptop,Electronics,Dell,1056.95
PROD-9746,Tostitos Scoops Tortilla Chips,Grocery & Gourmet Food,Tostitos,4.88
PROD-2269,Huy Fong Sriracha Hot Chili Sauce,Grocery & Gourmet Food,Huy Fong,8.04
PROD-8745,Instant Pot Duo 7-in-1,Home & Kitchen,Instant Pot,75.85
PROD-8452,Catan Board Game,Toys & Games,Catan Studio,38.82
PROD-4253,Epson EcoTank ET-2800,Office Products,Epson,206.24
PROD-3008,TRX All-in-One Suspension Trainer,Sports & Fitness,TRX,149.8
PROD-8776,Braun Series 7 Electric Razor,Health & Personal Care,Braun,114.84
PROD-5984,Cards Against Humanity,Toys & Games,Cards Against Humanity,21.0
PROD-1006,Rocketbook Smart Reusable Notebook,Office Products,Rocketbook,25.02
PROD-1907,Lindt Excellence Dark Chocolate Bar,Grocery & Gourmet Food,Lindt,3.67
PROD-1565,Mattel Games UNO,Toys & Games,Mattel,4.36
PROD-7869,Adidas Essentials Track Jacket,Clothing & Fashion,Adidas,20.85
PROD-7648,Logitech MX Master 3S Mouse,Electronics,Logitech,87.06
PROD-9672,Lodge Cast Iron Skillet,Home & Kitchen,Lodge,22.01
PROD-2525,Becoming,Books & Media,Michelle Obama,15.56
PROD-9677,Dell XPS 13 Laptop,Electronics,Dell,1064.28
PROD-7902,Cards Against Humanity,Toys & Games,Cards Against Humanity,20.9
PROD-8229,Garmin Forerunner 245,Sports & Fitness,Garmin,232.71
PROD-4437,Waterpik Aquarius Water Flosser,Health & Personal Care,Waterpik,59.87
PROD-8133,Resistance Band Set,Sports & Fitness,FitBeast,19.86
PROD-1738,Blue Yeti USB Microphone,Office Products,Blue,96.35
PROD-5202,Pyrex Glass Measuring Cup Set,Home & Kitchen,Pyrex,16.71
PROD-7799,Clif Bar Energy Bars 12-Pack,Grocery & Gourmet Food,Clif Bar,14.24
PROD-7331,Exploding Kittens Card Game,Toys & Games,Exploding Kittens,17.14
PROD-6528,Laptop Stand Adjustable,Office Products,Nulaxy,24.42
PROD-1149,Keurig K-Classic Coffee Maker,Home & Kitchen,Keurig,94.88
PROD-5638,Quest Nutrition High Protein Bars,Health & Personal Care,Quest,18.24
PROD-1296,Braun Series 7 Electric Razor,Health & Personal Care,Braun,123.52
PROD-5697,The Psychology of Money,Books & Media,Morgan Housel,11.13
PROD-7666,Herman Miller Aeron Chair,Office Products,Herman Miller,1067.17
PROD-9058,Milwaukee M18 Fuel Impact Driver,Tools & Home Improvement,Milwaukee,130.33
PROD-6892,Post-it Super Sticky Notes,Office Products,3M,12.01
PROD-3442,Kind Bars Dark Chocolate Nuts & Sea Salt,Grocery & Gourmet Food,KIND,17.38
PROD-2036,TRX All-in-One Suspension Trainer,Sports & Fitness,TRX,141.3
PROD-8887,Post-it Super Sticky Notes,Office Products,3M,12.58
PROD-5870,Nike Air Force 1,Clothing & Fashion,Nike,51.29
PROD-3479,Becoming,Books & Media,Michelle Obama,16.8
PROD-4618,Squishmallows 12-inch Plush,Toys & Games,Kellytoy,17.05
PROD-2902,Blue Yeti USB Microphone,Office Products,Blue,103.82
PROD-3527,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,32.89
PROD-8170,Samsung Galaxy S23,Electronics,Samsung,652.36
PROD-4383,Adidas Essentials Track Jacket,Clothing & Fashion,Adidas,20.01
